id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
146,-0.954345042,0.878243016,0.034399763,-1.444197982,0.035671123,0.116525021,0.59568821,-0.074805744,3.537213633,5.738670073,0.059623928,1.148915222,0.397057596,0.022521052,0.610524656,0.676329681,0.238187198,0.459342012,-0.395620292,2.610705871,-0.490172316,-1.047651356,0.130517164,-0.836673337,1.712008602,0.445461482,3.710252076,3.665792273,20256.84,0
147,0.549319133,-0.797061467,0.914718923,-0.012597367,-0.131108616,0.482448157,0.377683682,-0.117589423,0.994433126,0.536151756,-0.227564414,1.190303831,-1.290706486,0.775004621,-1.161489797,0.364701984,0.42126551,0.556937873,-0.082839926,0.144354908,-0.037107707,0.050210692,-0.338273068,1.161302216,0.723486356,-0.790395993,-0.239584448,0.04997036,3075.54,0
148,0.098043169,-0.278380159,1.897098678,-0.299030531,0.115730063,0.617314732,0.408589327,-0.099981004,0.626378725,0.450902878,-1.115796413,0.586627084,-0.265036088,0.578832309,0.697080906,0.078698232,0.637331768,0.14346913,0.348843318,-0.158288659,-0.016979548,0.836722886,-0.145634705,0.312476737,-1.047543543,1.213033063,-0.008198087,0.298588781,4127.55,0
149,-0.118352482,-0.401708055,1.290896145,-0.337652424,-0.088753393,0.188002484,1.250112462,-0.218791376,0.006647029,0.355073635,-0.62286793,0.634704149,0.491285455,0.834765318,1.341976996,0.32127456,0.443417415,0.241884075,0.142581666,0.605370736,-0.003316237,0.124405322,0.473306804,1.57001087,0.796298621,1.0719204,-0.414054728,-0.093439118,16623.19,0
150,-0.330327999,-0.615423225,1.584134353,0.414293645,-0.75323161,2.918155786,2.11058318,-0.219930826,0.942270544,0.96311594,-1.553042968,0.280997155,-0.306231242,0.059876911,-1.344604985,0.683752266,0.295478372,1.535098047,1.46901004,-0.036667816,-0.253761366,0.572971852,-0.424317787,-2.027701007,0.740325714,1.279639511,0.538038958,-1.095649107,712.08,0
151,0.876264224,-0.677811653,0.892867085,-0.9205,-0.130261248,0.163665589,0.284601105,-0.140731703,1.939331015,0.186863166,-0.71105675,1.240457598,-0.547370224,0.674074591,1.181064815,-0.070777057,0.618429463,0.109522485,-0.064671555,-0.235070699,-0.029255425,0.674153309,-0.18763147,0.96353259,0.948831386,-1.260704281,-0.133737823,-0.009176001,19531.73,0
152,0.056317668,-0.093793899,1.31201768,-0.5960201,0.262675964,-0.12570747,0.702203883,-0.167074825,0.282974329,0.403242198,-0.757847153,0.525077947,0.057440535,0.50910768,1.054289145,0.731006121,0.446166672,0.23884314,-0.292074469,-0.05668774,-0.211252239,-0.658170057,-0.038231674,0.700786186,-0.349719962,0.178289441,0.0554444,0.1367735,14398.1,0
153,1.089728997,-0.481037629,0.370367904,-1.288104876,0.208019843,0.111176634,0.43555154,-0.183150058,1.072451806,0.308870735,-0.158007925,1.817319609,0.654604716,0.973438948,1.096638237,0.3548507,0.215845222,0.930521436,0.663765485,-0.206341647,-0.066029487,0.339688248,-0.304664927,-0.775843695,1.437131254,-1.406009723,-0.18623122,-0.092424878,19767.34,0
154,0.988166735,-0.358418984,0.831314284,-0.352218569,0.110233051,0.061061932,0.444784187,-0.180380334,0.448275433,0.544985008,-0.380099315,1.387946274,0.970825791,0.791658912,1.424543186,0.398085591,0.4203165,-0.294467165,-0.753073819,-0.261176753,-0.184865875,-0.501705082,0.180464945,0.874988945,0.117126618,0.243910943,-0.246758764,-0.051239575,9711.17,0
155,1.053621728,-0.424961034,0.028553711,-0.649512512,1.42787377,2.129943349,0.322938665,0.027002504,0.404015913,0.627861247,-0.709403929,0.634830032,0.055611324,1.032831584,1.31324466,0.721354576,0.181832752,0.523497171,-0.216638389,-0.153890076,-0.11014365,-0.208874641,-0.171127052,2.232031789,1.344809936,-0.748966015,-0.222094154,-0.061651745,11812.61,0
156,-0.052055148,-0.127533129,1.586435142,-0.674054943,0.20693848,0.075492044,0.685368018,-0.150268685,0.146642196,0.578385558,0.109371039,1.304255359,0.22754764,0.857564403,0.09045374,0.679726098,0.266405254,0.345974959,-0.017764803,-0.068058615,-0.16306024,-0.417949631,0.038662434,1.110969935,-0.466034956,0.083437014,-0.072890819,0.14429221,20289.94,0
157,0.85278762,-0.92208141,0.855995548,-1.022026019,-0.165220913,0.640797404,0.126685175,-0.098551355,0.177580293,0.928617017,-0.013064846,0.471540465,-0.171686485,0.647691483,0.872081421,1.807071977,0.440407238,-0.029109469,-0.015780673,0.185242925,0.100840525,1.040208614,-0.271563221,-0.437416846,0.404915486,-0.056760815,-0.21667143,-0.019169273,19059.03,0
158,-0.127564234,-0.49682773,2.236675956,-0.75628295,-0.024567248,0.993912764,0.46713344,-0.042207344,0.580838598,0.326891703,-0.23237095,0.678797141,-1.05094417,0.670145709,0.221773732,0.382933585,0.507070378,0.467925214,0.719827279,0.198004871,-0.074862064,0.00477741,0.088721096,-0.439553563,-0.241291035,2.24896099,-0.261902686,0.051099433,23570.19,0
159,0.895288402,-0.534288482,0.702117728,-0.246904989,-0.003518759,0.04447615,0.43246196,-0.172144738,0.921706671,0.51949576,-1.243828881,0.50810522,-1.223981398,0.813419808,-0.116518881,0.343189391,0.476495051,0.000332764,-0.043478512,-0.206121027,-0.184003248,-0.595614365,-0.064906509,0.82118494,0.551647771,0.59382696,-0.288722324,-0.042824367,2411.55,0
160,0.043002593,-0.353305053,0.418779193,-2.341497679,0.001049942,0.34442467,0.430650817,-0.717041792,0.3597967,0.374506927,-1.631570086,0.658205465,0.161510272,0.988246074,0.975168627,-0.201542185,0.342175818,1.218013604,-0.606916629,-1.378311479,0.43594892,-2.290719637,-0.482970939,-1.194947095,1.865809104,-2.618356369,0.198143608,0.25835462,7939.52,0
161,-0.273290664,-0.261412749,3.448472822,-0.847793895,-0.115785568,0.620197585,0.350353179,-0.324927484,1.526393201,0.342968121,-1.087751885,1.964822636,1.206705691,0.013444211,-2.086821523,0.138732252,0.558979185,-0.141856473,-0.275143554,-0.192328317,0.155325713,0.115498178,-0.254681332,2.384456121,0.377837008,1.963080136,-0.356132042,-0.27869028,6253.99,0
162,-0.144646443,-0.106859556,1.715812871,-0.938534338,0.293889459,0.366692731,0.602835857,-0.844516569,0.780018473,1.060613237,-0.157230893,0.859776198,0.733284077,0.341394051,1.800416675,0.024834789,0.499352371,-0.241164542,0.019441136,-0.379247411,0.735287231,-0.173553088,0.133653032,1.515408513,-0.738922598,2.609602848,-1.206865231,-2.137244767,10531.27,0
163,1.029951131,-0.300587016,0.638444799,-0.178079998,0.186361303,-0.093028434,0.536640601,-0.216936923,0.395878722,0.59220622,-0.752389429,1.201259678,1.094106561,0.809450845,0.926318257,0.467402265,0.295564888,0.148902619,-0.544820644,-0.245015622,-0.087734439,0.151338391,-0.135796551,0.890800975,1.134080009,-0.793022797,-0.214517842,-0.045851354,9529.26,0
164,-1.054599011,-6.416685042,-0.74792007,0.49643862,-0.19666848,2.796851868,3.115585433,-0.203365867,0.202806731,0.031993482,-0.84745123,0.818605734,0.572797248,1.63244757,0.737205161,0.782417975,0.292159668,0.939595564,-1.10215057,6.63824453,0.720890718,-1.905052841,-3.177818821,2.751772771,-0.727804271,-1.6600515,-0.956344366,1.517627962,3169.6,0
165,0.83189426,-0.548150656,1.324122935,-0.125194955,-0.070475382,0.731738744,0.197806852,-0.0540094,1.029941585,0.575270842,-0.057788532,1.173414591,-1.249113989,0.768582463,-0.208699369,0.454578903,0.415436646,0.362580268,-0.528360449,-0.35226002,-0.090088651,0.124328843,0.00541283,0.437847338,0.302771743,-0.993483608,-0.153711851,-0.030262004,5862.01,0
166,0.971304433,-0.310314047,0.778138437,-0.12612927,0.17975109,0.140476135,0.480162319,-0.185240581,0.370472361,0.593521402,-0.441054925,1.464781674,1.209780191,0.78319681,1.223144033,0.302768478,0.395287369,-0.109258877,-1.087256973,-0.282927624,-0.051182016,0.456005848,-0.074359225,0.951747086,0.91845135,-0.649190286,-0.187958252,-0.042272157,1739.21,0
167,0.070864398,-0.131369009,1.41210588,-0.270291953,0.392010981,0.040240709,0.863826989,-0.255880133,0.198252152,0.634489072,-0.821258824,0.685503263,0.704009857,0.690553988,1.15956935,0.229038891,0.337168281,0.318708547,0.151807631,-0.071174565,-0.052201483,0.51190465,-0.225715394,0.882644136,-0.518016787,-0.912527488,-0.36452845,-0.226633735,4064.6,0
168,0.971329617,-0.231093801,0.283106135,-0.179898217,0.486432915,0.332357383,0.491509856,-0.146354076,0.256572908,0.379557781,0.227792663,1.352343151,0.581649021,0.19931231,0.660273528,0.872554831,0.733670703,0.832860653,-0.725524355,-0.234325915,-0.104429896,0.043732544,-0.17844554,-0.722614019,1.012720512,-0.704342999,-0.178514094,0.001115159,23213.46,0
169,-0.107028186,-0.266245303,1.931337183,0.225591912,0.267959443,1.275368615,0.700986399,-0.033872581,-0.146728084,0.675407492,-0.060029573,0.837076123,-0.783139371,0.82482546,-0.59549563,0.238433913,0.581985779,-0.083509946,-0.40341874,0.073650847,-0.122245288,-0.33420977,0.214688323,-0.569471986,0.181420793,0.048346823,-0.270362168,-0.137022253,8421.7,0
170,0.996850909,-0.48776535,0.533901095,-0.615060841,0.05903256,-0.098605533,0.457646813,-0.18072206,0.579122737,0.568464965,0.01601141,1.211901497,-0.786609629,1.014762827,-0.564771812,0.370364608,0.419840075,0.163876115,0.26536848,-0.249628925,-0.110502687,-0.060000548,-0.108855971,1.349015628,0.676062268,2.140966868,-0.358336018,-0.132993411,22894.64,0
171,-0.238898384,-0.776081647,1.465204998,-2.264957352,0.530032424,-0.04608492,0.900799955,-0.351727255,0.366352781,0.640329671,-0.111379647,1.216949302,0.606888458,0.417422065,-0.631599486,-0.463883422,0.282386547,1.731436877,-0.128036105,-0.613426074,-0.301543477,-0.208547904,-0.623311054,0.109171297,1.25751929,-1.862050588,-0.869199179,-1.280795482,16566.5,0
172,-0.033626462,-0.407083806,0.872812409,-1.515914741,0.812736103,0.832888632,0.745803295,-0.1486487,1.029017526,0.166278565,-0.306234067,1.591267231,0.444880135,0.690151254,1.757479167,-0.511511335,0.917846797,-0.671163056,-0.718652293,-0.34511422,-0.021484768,1.158999168,0.071373149,-1.483118002,-0.755567889,-1.532924858,-0.217545499,-0.285875692,23245.74,0
173,-0.108177614,-0.122090959,1.940206407,-0.152366825,0.348114926,0.404450763,0.697325553,-0.154343498,0.178899126,0.439541178,-0.742924898,1.041749997,0.456116973,0.639726206,0.023180375,-0.096314866,0.683021571,-0.173515188,0.125433247,-0.157718112,-0.10312958,0.127858222,-0.321620747,0.916443558,0.67654179,-0.494526526,-0.275396659,0.113416063,4206.85,0
174,-0.891729002,-1.819643954,0.78681923,0.673688596,-0.467913058,2.310961521,1.129139431,-0.168642624,1.260422942,1.194827346,-1.559215543,0.504878972,0.011462314,0.147733004,-1.054558537,0.999562873,0.33820015,1.340302244,1.533632663,-1.377046879,-0.435562014,0.200662082,-2.480902392,-1.664418573,0.031745157,1.294986355,2.29219418,-4.13565072,5525.64,0
175,0.912586562,-0.409526121,1.036177757,-0.162058743,0.012852909,0.12885935,0.383661108,-0.177636021,0.617273163,0.55886549,-0.746124641,1.231752574,1.179312542,0.665888899,1.432990893,0.780807974,0.246943103,0.278093253,-0.672989548,-0.125100865,-0.110110939,-0.133173072,-0.020415801,0.836111676,0.469047355,-1.293604401,-0.184885661,0.015924592,3337.59,0
176,0.948802395,-0.267656766,0.748744521,0.276240776,0.206538255,0.112576786,0.531624251,-0.191243034,0.060758862,0.934911127,-0.984012519,0.55447351,0.132421213,0.900242637,0.461722017,0.893606345,0.266319491,0.139959184,-1.13596198,-0.263675581,-0.092790726,-0.05067495,-0.105963049,0.804051416,0.850193879,0.09163394,-0.263068713,-0.041977793,20395.27,0
177,0.986923355,-0.469579611,0.830983879,-0.303008352,-0.000258767,0.074170869,0.384353191,-0.16726413,0.923960115,0.512283918,-1.149691041,0.704338993,-0.632502716,0.70925346,-0.103003003,0.381751173,0.456504193,-0.058004068,0.001693406,-0.286903984,-0.225787414,-0.717462609,0.051966237,0.843173078,0.3879598,0.638653285,-0.273001629,-0.058884214,12925.54,0
178,0.079505287,-0.108348893,1.033306055,-0.688485797,0.415653461,0.1721616,0.688750313,-0.15044,0.344447745,0.406668973,-1.396599239,0.289073664,-0.174086039,0.519477079,1.187978535,0.942383893,0.357416979,0.453616977,-0.020895364,-0.050018231,-0.235532791,-0.813146909,-0.13384524,-0.882295273,-0.18958573,0.295853723,0.050309368,0.114386184,2784.04,0
179,0.12104324,-0.78274053,1.770806494,-2.16554871,-0.150877733,0.559536055,0.511186226,-0.242406231,-0.473702741,1.359303048,0.16222948,0.552679127,1.173787833,0.266487948,-0.38466569,0.321712787,0.406947947,0.470580157,-1.352447246,-0.414605372,-0.090857661,0.780944958,0.098962856,0.469927838,-0.783286547,-0.936352573,-0.55237714,-1.188298467,1003.96,1
180,0.68660194,-0.521432397,2.319708036,0.703424516,-0.033550149,1.779374826,0.033508674,0.071527501,0.704830439,1.011850732,-0.429190245,1.511242559,-0.373375458,0.28111572,-2.285390759,0.527573558,0.531622174,0.026459368,-1.62326274,-0.367275819,-0.02938922,0.849980677,-0.100240482,-0.409217056,0.321186291,0.631926648,-0.105029236,-0.023483421,3326.03,1
181,-0.165002987,-0.637734107,2.477034867,-2.031379935,0.194064875,0.571444801,0.636262536,-0.236355238,0.397487632,0.506576551,-1.823790769,0.359783534,1.029677031,0.027517977,-1.759680885,1.598117664,0.292783852,-0.412898229,-0.432414985,-0.028475717,-0.145160373,0.100016887,-0.258326674,-0.72169138,1.059133011,-1.229718376,-0.626432922,-1.112851287,7825.83,1
182,1.03765972,-0.328852448,0.630842703,-0.332014999,0.118283057,-0.174987104,0.463278282,-0.197777553,0.516108815,0.484969259,-0.652455207,0.771814341,0.291826414,0.561108413,1.300238017,0.802595295,0.438587644,0.13649237,-0.385324465,-0.24499535,-0.220422054,-0.76908067,0.107016147,0.719346379,0.271041318,0.227934253,-0.264338663,-0.025428907,19376.63,1
183,1.190001655,-0.678243723,0.337012975,-1.301821594,0.248525923,0.862335409,0.211269263,-0.110563146,0.027557045,0.976222913,-0.572240459,0.304988875,0.081275482,0.727900724,0.468584414,1.816074882,0.340608647,-0.088561978,0.676834333,-0.060368107,-0.058242881,0.164698599,-0.267484364,-2.611647871,0.938993177,-0.191413764,-0.225886045,-0.135187498,4159.04,1
184,-0.122868971,-0.223824435,1.95694727,-0.567926305,0.077374796,0.28858965,0.570309546,-0.170591193,1.112010878,0.684552362,-1.350513328,0.316236994,-1.090045812,0.445897179,-0.026502718,0.34817654,0.388788137,0.36918998,-0.147629051,0.016678519,-0.092270547,0.505492807,-0.274768162,0.915854451,-0.305229801,0.915567235,-0.024234297,0.007225337,12209.39,1
185,-0.003590215,-0.229566921,1.144965586,-0.853601587,0.731421346,0.580002615,0.78382565,-0.184382689,0.160443326,0.614698646,-0.432307343,1.199934799,1.516847989,0.612114959,0.060317149,0.875163345,0.092056732,0.779284644,0.392678103,0.273375932,-0.126870609,-0.022736783,-0.249454633,-1.613490605,-0.190512614,0.582327623,-0.060693146,-0.203145266,13978.46,1
186,0.807699362,-0.623545928,0.0229888,-0.454217123,1.298397672,2.297459572,0.355540125,0.038916518,0.59031697,0.56108485,-0.978293416,0.785046867,-0.12327793,0.83207672,-0.187940307,0.417478171,0.289795692,0.287355624,0.050971869,0.111458608,-0.139927327,-0.539764254,-0.283559405,2.26359224,1.334877933,-0.822519735,-0.241775176,-0.005824535,16164.47,1
187,-0.041328494,-0.136086833,1.651642991,-0.709094666,0.196026116,0.058696857,0.715377694,-0.167698204,0.42018431,0.789505457,0.045125991,0.55518347,-1.439761866,0.905542347,0.332092444,0.664002391,0.263121253,0.455265599,-0.036403796,0.051268586,-0.209758038,-0.530285565,-0.030427455,1.010896823,-0.513282514,0.065927699,-0.001350478,-0.232483563,12041.54,1
188,0.914635397,-0.268172302,0.968482572,0.291815115,0.15018874,0.227061223,0.463717431,-0.149845813,0.106775295,0.912841979,-0.562580405,0.530168935,-0.681670755,1.014740746,0.833359278,0.634588919,0.410436226,-0.222200023,-1.571123287,-0.411538193,-0.158779554,-0.453455938,0.170396825,1.189142926,0.220936186,-0.43461415,-0.237584458,-0.036849109,18000.82,1
189,-0.347129459,-0.960183352,2.160120009,-0.447594473,0.209951474,0.432319874,0.348312893,-0.078445515,0.39237359,0.412975566,-0.210038174,0.973943411,0.201710821,0.639731139,0.525931724,0.58204832,0.37790893,1.054140165,0.986889578,0.806276536,0.050373891,0.414287213,0.397714798,0.16499399,0.17282125,2.466375125,-0.343003904,0.138652106,1002.41,1
190,-0.574357399,-0.074941388,2.992458067,0.358577173,0.083353422,2.093749461,0.305234024,-0.063485851,2.398982276,2.796841523,-0.543232928,0.883106371,-0.076852921,-0.125931048,0.160988673,-0.444445978,1.133579769,-0.620164124,-0.723321293,0.656364804,-0.185084482,1.417282656,-0.024123661,-0.980852478,-0.248081102,1.123664348,0.205459432,0.473282394,14868.55,1
191,0.721637835,-0.632955301,0.957610349,-0.133045991,0.029031564,0.768599843,0.306360714,-0.116656872,0.967279264,0.489623323,-1.203234935,1.072842846,0.846417044,0.537560575,0.999304652,0.520929639,0.337295664,0.243256081,-0.801436841,0.053330815,-0.014817214,0.458338268,-0.293648494,-0.654427918,0.693508731,-0.502069711,-0.170030706,0.036117659,10737.26,1
192,-0.077785602,-0.41975179,1.69759784,-0.30683396,0.346876691,1.720235775,0.503056466,0.051556118,0.555507914,0.326711821,0.030478954,1.49743271,-0.937773884,0.65424325,-0.775213855,-0.229179391,0.905431102,-0.470556623,-1.165035634,-0.208374613,-0.028268038,0.669555336,0.125418215,-1.681949063,-0.225188483,-0.51379768,-0.111633806,-0.071619151,591.34,1
193,1.124525995,-0.521753509,0.048702919,-1.326926046,1.220426494,2.040967937,0.246895621,0.027483667,0.567525223,0.544652825,-0.601000216,0.642321216,0.140949878,0.927470322,1.605321473,0.884124096,0.21212066,0.281593469,0.156832563,-0.108897847,-0.169548638,-0.5751382,-0.012529374,2.376185059,0.581427728,1.941509243,-0.328959169,-0.108133423,21168.14,1
194,-0.019064242,-0.156301888,1.570256241,-0.11090461,0.507321129,0.494511326,0.727329525,-0.220548143,0.339775842,0.659090671,-0.825969103,1.167816391,1.073321903,0.485520734,0.106501286,-0.140877727,0.60160012,-0.157048678,0.415235345,-0.14075821,-0.107809341,0.35244507,-0.287707434,0.289249136,-0.449286704,-0.724681534,-0.44763561,-0.31091342,18827.91,1
195,1.024710557,-0.508035036,0.55219133,-1.129482899,-0.003561427,-0.281014725,0.412161892,-0.180575635,1.176787652,0.321357015,0.12165265,1.372922535,-0.934955827,1.220715992,1.195505171,0.234995299,0.337527346,0.783258198,0.365721329,-0.32856838,-0.04505989,0.414294084,-0.164211545,1.149088203,1.113854537,-1.570541449,-0.195431014,-0.073605116,20783.36,1
196,0.003727046,-0.231970035,1.89514126,-0.127999797,0.432929953,0.606437179,0.655597872,-0.145867013,0.205701869,0.62240641,0.005869831,1.014487704,-0.775397165,0.790674593,-0.431619888,-0.061217135,0.587477328,0.188992187,0.607546797,-0.071925692,-0.100273332,0.26594093,-0.255670691,0.482861731,-0.041880908,-0.579520521,-0.266627709,-0.387217364,19166.55,1
197,1.12174288,-0.695952311,1.062666433,-0.842219899,-0.197610677,0.177007012,0.15805887,-0.171364731,0.36483915,0.80647499,-0.978492791,0.663402978,1.097494602,0.314089946,-0.369060425,1.074735843,0.616177824,-0.364847092,0.322545605,-0.034479643,0.00916175,0.928402382,-0.188893795,1.008520958,0.963282678,-0.000745914,-0.184799665,-0.046817715,4073.74,1
198,-0.164169,-0.05204193,1.242917146,-0.107936557,0.314954501,0.511516397,0.624182077,-0.134411137,0.271428642,0.595706758,-0.924285488,1.308087183,1.13787794,0.60756191,0.077824815,-0.100947651,0.665638333,-0.139585885,0.42098341,-0.270118665,-0.087523115,0.346571362,-0.104657392,0.272720982,-0.298012031,-0.720589602,-0.724163179,-0.497795567,22793.66,1
199,0.036895677,-0.112677668,1.242251264,-0.769604098,0.5178362,0.522414666,0.698752297,-0.137632254,0.215386762,0.446025853,-1.142292996,0.843025081,1.301967772,0.65505729,1.23351349,0.529286803,0.29703436,-0.055208165,-0.245104988,0.00026024,-0.20208608,-0.528719579,-0.131465825,-1.261690104,-0.27595584,0.347602243,0.109001337,0.168809233,12229.78,1
200,-0.313757123,0.068942617,0.896566921,-0.112849927,0.172228013,0.474492158,0.485007481,-0.032341974,0.283617674,0.632095143,-1.018457967,1.489134519,1.201059166,0.734582092,0.051683026,-0.064028605,0.73240039,-0.129919638,0.393092908,-0.259308674,-0.08377031,0.313220579,-0.054536747,0.265533826,-0.181792467,-0.703700501,-0.741265167,-0.506871172,12944.09,1
201,0.618571095,-0.448628159,0.264493854,-0.519196258,1.04586579,2.492158276,0.176395837,0.106801759,1.026888612,0.647560106,-1.065916062,0.733889311,0.11530106,0.515199689,0.387385065,0.60205545,0.252860571,0.732631639,0.301189204,-0.205635345,-0.100479769,0.040278268,0.256275957,2.188080807,-1.344434785,-1.317956941,-0.311981729,-0.4028249,2702.61,1
202,0.911837074,-0.485717005,1.189619184,0.070144878,-0.025596298,0.615450491,0.224403349,-0.087305754,0.675846339,0.803554305,-1.206034339,0.229718471,-1.509789984,0.727819133,0.622061956,0.836897871,0.426292307,0.064277542,-1.21877954,-0.370452773,-0.055291269,0.307465792,-0.040017114,0.258196868,0.165022467,2.199369787,-0.281617714,-0.070279253,5703.58,1
203,0.997797824,-0.364139745,0.606845368,-0.347492058,0.158346902,0.106929644,0.41955702,-0.157477443,0.584424208,0.476341321,-0.592461319,0.560693801,-0.501497077,0.646961227,1.753289738,0.610665604,0.55236111,-0.053434621,-0.705222469,-0.324230832,-0.211984003,-0.725150419,0.145800018,0.061704908,0.105917099,0.297620949,-0.25165593,-0.036674468,5488.79,1
204,-0.016333842,-0.156278022,1.041516969,-0.219146048,0.63195536,0.677364294,0.730573014,-0.202106861,0.606383375,0.78707574,-2.393680454,0.250024851,-0.298866514,0.56017998,0.159432141,0.159336878,0.362410681,0.47686251,1.082628146,-0.014503182,-0.185630106,-0.155014371,-0.455798795,-1.628373889,0.06913125,-0.502084438,-0.220221605,-0.193245331,22752.99,1
205,-0.025503382,-0.071446632,0.869905457,-0.952439147,0.800884883,0.684725367,0.842758743,-0.213066442,0.528778622,0.929328497,-0.453602752,0.737442743,0.943694492,0.278253604,0.361726146,1.122203937,0.133454686,0.913977721,0.439695423,0.434311661,-0.304830332,-0.773951285,-0.308226967,-2.272038689,0.104056592,0.26926384,-0.076971477,-0.705499475,22795.93,1
206,0.649293741,-0.865699451,0.996197971,-0.492628194,-0.172996283,0.513957396,0.266225334,-0.113339362,1.333403541,0.401745232,-0.992740823,0.697328898,-0.660190411,0.595142874,0.741414898,0.42729721,0.529848577,-0.074733462,-0.379846802,0.13532168,-0.090415455,-0.23603766,-0.116005146,0.33368014,-0.193307285,1.981864671,-0.309868473,0.018750495,6754.95,1
207,-0.158126486,-0.426104656,1.005777953,-0.131886298,0.791739968,0.214929944,0.910565645,-0.204847472,0.090716148,0.687166932,-0.85766176,0.562630349,0.297924263,0.887701007,1.568133652,0.063428352,0.460558689,-0.071557554,0.350806201,0.574712744,-0.166385757,-0.564806963,0.426558719,-0.573579671,-0.518892805,-1.377492482,-0.035051554,-0.069376029,2558.12,1
208,0.794349449,-0.681878925,1.66328327,0.058859273,-0.182040572,0.992885145,0.106404484,-0.029180485,1.948518356,0.436430052,-1.804446088,0.686340809,-1.622915281,0.364413736,-1.216483201,0.096317514,0.695056995,0.033220881,-0.377917019,-0.362311446,-0.114289355,0.223615148,-0.116437775,0.214822702,0.61095794,-0.451345313,-0.113243345,-0.001289379,11017.78,1
209,0.971619519,-0.388272283,0.752007178,-0.427938949,0.172863506,0.364587641,0.397684177,-0.136907486,0.3506103,0.621199586,0.186217723,1.78454015,0.503193793,0.959338897,0.612977106,0.593285292,0.31699318,0.013736582,-0.378056148,-0.267519077,-0.174584565,-0.487623749,0.130921342,0.072034224,0.115510718,0.253532984,-0.254811199,-0.086160763,11492.71,1
210,-0.866871281,-3.068538277,0.378088124,-2.383448503,5.774624004,-0.127998634,-0.371305952,0.145014041,1.28961343,0.10430883,-0.821631,1.083222122,0.048632485,1.017465387,0.938668531,0.59150939,0.123744715,0.768158875,-0.659756205,1.309420523,0.151644572,-0.086250209,0.900898298,2.27101829,1.105864123,-0.479169011,-0.422845758,0.425214928,757.96,1
211,-0.648349842,-1.195124359,2.932117674,-0.560196445,0.684249797,-0.178940764,0.752164174,-0.402278731,1.478410487,0.925919552,-0.627626361,0.439751717,0.040585566,0.079097524,0.544771311,0.640374877,0.163801073,0.181391568,-0.561677038,-2.114232209,-0.375945336,0.918709371,1.389628733,1.754939413,1.070954631,0.979127287,-0.635030268,-3.338167275,13195.67,1
212,0.60764414,-0.866748257,0.929287418,-0.933786461,-0.198841926,0.188052897,0.344470989,-0.159047773,1.46964514,0.219873858,0.153624772,3.040673047,1.19665301,0.630379011,0.502306403,0.291381834,0.321820255,0.727597415,0.333153415,0.316305326,-0.008599741,0.316601316,-0.293128583,1.27650264,0.566911099,-1.887535404,-0.178740666,0.080196943,13790.17,1
213,0.837869273,-0.928909963,0.851458858,-1.018474889,-0.1628417,0.645486875,0.133627247,-0.101885557,0.161049978,0.922835406,0.001223263,0.532743262,0.041506238,0.628327091,0.844855426,1.797635863,0.43662765,-0.040852691,-0.019608679,0.218527111,0.1040604,1.052271385,-0.282637513,-0.426549331,0.410489787,-0.060845816,-0.217290318,-0.013888457,8304.85,1
214,0.975710588,-0.334003204,0.683498703,-0.148630358,0.218260515,0.248084732,0.46950789,-0.174667858,0.426502512,0.598308756,-0.661096243,1.083869706,0.754811786,0.833668092,1.33023019,0.366223535,0.368207581,-0.025193383,-0.971103189,-0.287010427,-0.059841467,0.352033993,-0.116456094,0.247569814,0.958073294,-0.596388161,-0.194266486,-0.049151809,15699.18,1
215,1.001281979,-0.441962904,1.048029885,-0.167397105,0.076703772,0.645045819,0.271084144,-0.130755491,1.049810642,0.506547762,-1.711905158,1.148663727,1.139897502,0.434453566,0.117985192,0.652642986,0.263898566,0.387435569,-0.129773601,-0.214236099,-0.14649955,-0.095363231,-0.143227646,-0.716112931,0.846655244,-0.8672433,-0.148636547,-0.023233974,12690.68,1
216,1.06587555,-0.415602066,0.064375259,-0.596206821,1.397006114,2.170071885,0.29139812,0.036408969,0.408540858,0.65322626,-0.728560754,0.615917763,0.079472412,0.989869375,1.33682039,0.798299999,0.170628811,0.586426788,-0.302994191,-0.179165987,-0.096188043,-0.090079168,-0.169636434,2.239096926,1.327977462,-0.624995808,-0.214285321,-0.062893263,6916.58,1
217,-0.443400119,0.184684505,0.582423714,-0.116703184,0.000681802,0.489502752,0.408308701,0.067101433,0.291932257,0.660200618,-1.112033613,1.670344736,1.269650337,0.878469995,0.032181731,-0.020073297,0.799267572,-0.12044084,0.364323275,-0.279227051,-0.085330246,0.282407525,-0.010379976,0.264702384,-0.063817318,-0.68330993,-0.733840788,-0.547135263,18701.97,1
218,-0.171548498,-0.225166849,1.402083309,-0.89864575,0.644419438,1.469855352,0.444490365,-0.205481143,1.070015335,0.243889233,-1.630150405,1.544432107,-0.000377377,0.316149052,-3.212311961,0.519900625,0.232549442,0.111436983,-0.64766633,-0.70858603,0.058477889,-0.859055301,-0.181896017,-2.675222887,-0.126136949,-2.122551701,-0.127568869,0.206408926,11555.05,1
